mot;occurrence;frequence
charmes;14;0.0002
convient;6;0.0001
tervire;58;0.0007
tort;50;0.0006
dira;13;0.0001
timide;6;0.0001
extrêmement;39;0.0004
sortit;23;0.0003
manières;14;0.0002
vivement;6;0.0001
capable;22;0.0002
instruite;19;0.0002
écus;11;0.0001
avait;1078;0.0121
douter;10;0.0001
procès;10;0.0001
semaine;7;0.0001
été;271;0.003
connue;17;0.0002
rapport;8;0.0001
tiens;8;0.0001
éternelle;6;0.0001
comment;110;0.0012
légère;7;0.0001
siennes;12;0.0001
connais;27;0.0003
messieurs;13;0.0001
porte;70;0.0008
battit;6;0.0001
mariage;83;0.0009
servir;20;0.0002
plupart;6;0.0001
réussir;8;0.0001
interrompre;6;0.0001
imaginais;7;0.0001
cacheté;7;0.0001
pardi;12;0.0001
revenais;7;0.0001
même;500;0.0056
glorieuse;13;0.0001
vôtre;36;0.0004
événement;15;0.0002
reviendrai;6;0.0001
soi;7;0.0001
écriai;30;0.0003
escalier;12;0.0001
ressemblait;12;0.0001
avoir;354;0.004
choses;76;0.0009
connaissais;21;0.0002
hôtesse;7;0.0001
cocher;31;0.0003
répugnance;8;0.0001
restais;6;0.0001
parentes;6;0.0001
somme;11;0.0001
prenez;41;0.0005
campagne;29;0.0003
cru;55;0.0006
attendant;28;0.0003
toi;34;0.0004
conte;6;0.0001
sérieuse;11;0.0001
aide;7;0.0001
fière;7;0.0001
compagne;9;0.0001
avouer;13;0.0001
aurai;39;0.0004
moindre;23;0.0003
pensées;17;0.0002
mystère;12;0.0001
compliment;13;0.0001
écrit;43;0.0005
songer;22;0.0002
chagrin;35;0.0004
grandes;12;0.0001
console;8;0.0001
chirurgien;13;0.0001
vu;100;0.0011
cacher;17;0.0002
inquiet;7;0.0001
rancune;6;0.0001
firent;8;0.0001
rendait;16;0.0002
envoyée;6;0.0001
voudrez;12;0.0001
laissez;38;0.0004
bon;142;0.0016
profiter;7;0.0001
livre;8;0.0001
disaient;14;0.0002
charge;24;0.0003
vérité;77;0.0009
monter;6;0.0001
mille;70;0.0008
restée;13;0.0001
fâché;13;0.0001
péril;7;0.0001
entrée;25;0.0003
toucher;7;0.0001
auriez;33;0.0004
tiendra;8;0.0001
allions;10;0.0001
larme;18;0.0002
objet;26;0.0003
dessous;11;0.0001
conserver;8;0.0001
tante;83;0.0009
ferme;9;0.0001
apprenait;6;0.0001
ira;6;0.0001
résister;9;0.0001
désolée;6;0.0001
baisai;7;0.0001
parée;7;0.0001
jeunesse;16;0.0002
soupirer;12;0.0001
fus;38;0.0004
accueil;14;0.0002
duc;8;0.0001
titre;6;0.0001
quelle;23;0.0003
pure;11;0.0001
excès;12;0.0001
habillée;9;0.0001
moins;265;0.003
beauté;23;0.0003
moyen;52;0.0006
droit;21;0.0002
sortir;51;0.0006
leva;16;0.0002
peuple;10;0.0001
peut-être;207;0.0023
paquet;26;0.0003
infortunée;8;0.0001
méprisable;6;0.0001
tendrement;9;0.0001
fallut;21;0.0002
laquais;41;0.0005
servirait;7;0.0001
savez;81;0.0009
dursan;101;0.0011
répondis;152;0.0017
ouvert;8;0.0001
désespéré;6;0.0001
gloire;8;0.0001
médiocrité;6;0.0001
nulle;12;0.0001
répondu;14;0.0002
cri;8;0.0001
modeste;14;0.0002
voix;28;0.0003
ville;11;0.0001
payerai;6;0.0001
finit;13;0.0001
sotte;10;0.0001
visse;6;0.0001
ajouter;6;0.0001
dévot;14;0.0002
dégoûts;6;0.0001
signe;15;0.0002
mépriser;7;0.0001
hasard;48;0.0005
repas;10;0.0001
crier;7;0.0001
tu;82;0.0009
chevaux;7;0.0001
curieuse;11;0.0001
voudrais;19;0.0002
motifs;17;0.0002
renoncer;11;0.0001
passe;40;0.0004
grâce;64;0.0007
idées;17;0.0002
droits;9;0.0001
plein;26;0.0003
quelqu’;14;0.0002
paresseuse;7;0.0001
reproche;10;0.0001
aimables;6;0.0001
quels;6;0.0001
incessamment;8;0.0001
moitié;36;0.0004
sagesse;12;0.0001
varthon;59;0.0007
garçon;15;0.0002
dépit;8;0.0001
conter;9;0.0001
détail;15;0.0002
testament;13;0.0001
perfidie;6;0.0001
attend;18;0.0002
revenait;7;0.0001
inquiéter;10;0.0001
lieue;9;0.0001
songeait;8;0.0001
reproches;9;0.0001
nouveau;12;0.0001
dise;10;0.0001
cents;10;0.0001
assez;186;0.0021
table;22;0.0002
ah;146;0.0016
distingué;9;0.0001
cassette;10;0.0001
dirai;32;0.0004
servante;11;0.0001
moment;85;0.001
dire;428;0.0048
rêveuse;6;0.0001
tendresses;10;0.0001
dessus;162;0.0018
témoignages;11;0.0001
riches;6;0.0001
paris;56;0.0006
doit;42;0.0005
contraire;30;0.0003
attendrir;9;0.0001
confié;11;0.0001
rencontré;6;0.0001
bienfaitrice;30;0.0003
saluer;9;0.0001
quitte;10;0.0001
mouvements;37;0.0004
fusse;15;0.0002
reconnaître;10;0.0001
confusion;29;0.0003
début;6;0.0001
attention;43;0.0005
salle;29;0.0003
moi;10;0.0001
réduite;6;0.0001
torrent;7;0.0001
affliction;30;0.0003
demain;66;0.0007
enfants;19;0.0002
besoin;69;0.0008
remis;10;0.0001
bourg;6;0.0001
mots;50;0.0006
songe;30;0.0003
imaginez;11;0.0001
réponds;8;0.0001
voient;9;0.0001
visite;32;0.0004
allait;72;0.0008
me;21;0.0002
malheureusement;6;0.0001
équipage;13;0.0001
rendis;9;0.0001
partir;25;0.0003
aider;17;0.0002
outrée;6;0.0001
frémir;6;0.0001
vois;43;0.0005
réjouir;7;0.0001
devenu;8;0.0001
jalouse;7;0.0001
état;151;0.0017
méritait;11;0.0001
sexe;7;0.0001
reste;105;0.0012
ignorais;8;0.0001
appelez;8;0.0001
froid;15;0.0002
affligée;13;0.0001
ciel;27;0.0003
lui;27;0.0003
manque;11;0.0001
jaloux;7;0.0001
confiance;26;0.0003
empêcher;36;0.0004
sentiments;40;0.0004
fallait;81;0.0009
papier;20;0.0002
beaucoup;141;0.0016
froideur;8;0.0001
marié;14;0.0002
pareil;33;0.0004
mène;15;0.0002
loin;65;0.0007
sage;17;0.0002
douleur;59;0.0007
jeta;19;0.0002
née;27;0.0003
devenue;14;0.0002
joignait;8;0.0001
chère;91;0.001
trembler;7;0.0001
mettre;70;0.0008
attends;12;0.0001
vertus;9;0.0001
demandez;19;0.0002
baissait;10;0.0001
agréable;14;0.0002
colère;21;0.0002
partie;76;0.0009
volonté;13;0.0001
vues;18;0.0002
doucement;27;0.0003
fis;51;0.0006
billet;57;0.0006
aimait;53;0.0006
cache;8;0.0001
milieu;10;0.0001
parti;67;0.0008
rompre;6;0.0001
étrange;10;0.0001
parlerai;6;0.0001
étiez;33;0.0004
miran;297;0.0033
revoir;25;0.0003
longtemps;77;0.0009
serez;34;0.0004
tristement;12;0.0001
répondit;175;0.002
sourire;6;0.0001
aimé;12;0.0001
aperçût;7;0.0001
avancée;6;0.0001
coutume;15;0.0002
valoir;7;0.0001
conjure;19;0.0002
modestie;6;0.0001
bagatelles;7;0.0001
bontés;16;0.0002
libre;11;0.0001
unique;8;0.0001
eus;33;0.0004
suivit;9;0.0001
tôt;20;0.0002
haleine;8;0.0001
près;86;0.001
instruit;10;0.0001
engage;6;0.0001
devoirs;9;0.0001
quatrième;13;0.0001
fût;63;0.0007
malice;6;0.0001
ferai;32;0.0004
dirais;12;0.0001
faire;327;0.0037
