mot;occurrence;frequence
prenait;16;0.0003
quoi;14;0.0002
épaisseur;8;0.0001
forces;29;0.0005
cordages;7;0.0001
suspendue;6;0.0001
apercevoir;14;0.0002
ressemblaient;8;0.0001
apparition;8;0.0001
degrés;7;0.0001
idée;35;0.0006
valle;13;0.0002
dispersion;6;0.0001
vue;46;0.0008
peine;48;0.0008
sud;23;0.0004
mourir;12;0.0002
attaque;9;0.0001
profondeurs;11;0.0002
aboutissait;6;0.0001
volupté;6;0.0001
pire;11;0.0002
apporte;6;0.0001
commerce;11;0.0002
prodigieux;7;0.0001
napoléon;8;0.0001
servi;8;0.0001
continua;20;0.0003
pensa;9;0.0001
argent;22;0.0004
plomb;10;0.0002
escarpements;10;0.0002
adresse;6;0.0001
présence;25;0.0004
montre;8;0.0001
prise;14;0.0002
demi-voix;7;0.0001
muré;6;0.0001
pût;12;0.0002
faisant;32;0.0005
marier;6;0.0001
lit;17;0.0003
branches;10;0.0002
prêtres;8;0.0001
dégage;7;0.0001
jaune;10;0.0002
normandes;7;0.0001
façade;13;0.0002
bretagne;6;0.0001
général;11;0.0002
importait;6;0.0001
rond;8;0.0001
beaux;6;0.0001
viennent;11;0.0002
expliquer;6;0.0001
effet;51;0.0008
charbon;10;0.0002
périls;9;0.0001
répondait;6;0.0001
treize;6;0.0001
avis;6;0.0001
veille;11;0.0002
revint;15;0.0002
dernière;17;0.0003
seule;19;0.0003
fils;22;0.0004
oiseau;20;0.0003
mis;28;0.0005
alors;37;0.0006
canon;14;0.0002
voudrait;7;0.0001
appelle;47;0.0008
muette;10;0.0002
tumulte;12;0.0002
immensité;9;0.0001
tombé;10;0.0002
matelots;14;0.0002
sixième;6;0.0001
soir;42;0.0007
violente;6;0.0001
inde;7;0.0001
force;55;0.0009
anneaux;8;0.0001
lendemain;19;0.0003
raisons;11;0.0002
ivrogne;7;0.0001
an;7;0.0001
rencontre;21;0.0003
cœur;30;0.0005
doux;11;0.0002
beaupré;6;0.0001
époque;25;0.0004
nageoires;8;0.0001
blanches;11;0.0002
carcasse;9;0.0001
têtes;7;0.0001
sieur;74;0.0012
fallu;11;0.0002
arbre;12;0.0002
étais;10;0.0002
oie;6;0.0001
compte;13;0.0002
temple;7;0.0001
auparavant;7;0.0001
singulier;15;0.0002
surtout;20;0.0003
dialogue;8;0.0001
cas;35;0.0006
carré;6;0.0001
ortach;6;0.0001
liberté;16;0.0003
poux;6;0.0001
élevée;6;0.0001
banque;8;0.0001
contrebandiers;15;0.0002
vous;23;0.0004
ignore;6;0.0001
biscuit;8;0.0001
plafond;14;0.0002
trouva;18;0.0003
tabatière;11;0.0002
tonnerre;17;0.0003
train;7;0.0001
médecin;6;0.0001
petites;28;0.0005
épaule;8;0.0001
pourtant;65;0.0011
mécanique;7;0.0001
basse;31;0.0005
nécessaire;13;0.0002
laisse;12;0.0002
passion;6;0.0001
devint;21;0.0003
date;13;0.0002
mess;169;0.0028
lugubre;16;0.0003
goutte;6;0.0001
mêlés;8;0.0001
nage;15;0.0002
chargé;7;0.0001
combat;15;0.0002
vingt-quatre;6;0.0001
extérieur;7;0.0001
jambières;7;0.0001
ressource;10;0.0002
veut;39;0.0006
comprenait;9;0.0001
dix-huit;7;0.0001
tempêtes;19;0.0003
êtres;17;0.0003
glissement;9;0.0001
lente;6;0.0001
suprême;10;0.0002
visibles;7;0.0001
poussière;9;0.0001
aura;11;0.0002
hautes;10;0.0002
grêle;10;0.0002
végétation;6;0.0001
jean;22;0.0004
alla;18;0.0003
coupée;9;0.0001
vider;8;0.0001
progrès;20;0.0003
phare;7;0.0001
personne;63;0.001
arrière;31;0.0005
scie;11;0.0002
minutes;25;0.0004
lutte;10;0.0002
bonnet;10;0.0002
était;1799;0.0294
lueur;17;0.0003
étroite;11;0.0002
crédules;6;0.0001
venait;74;0.0012
troisième;15;0.0002
meilleur;11;0.0002
torse;6;0.0001
demanda;10;0.0002
vendre;13;0.0002
mars;6;0.0001
croit;10;0.0002
loi;27;0.0004
soin;10;0.0002
passage;30;0.0005
nus;12;0.0002
torteval;20;0.0003
jaunes;6;0.0001
nuées;18;0.0003
pêcheur;19;0.0003
gueule;6;0.0001
hommes;74;0.0012
bas;82;0.0013
tenaient;6;0.0001
venons;16;0.0003
pêcheurs;18;0.0003
parut;11;0.0002
trouvé;25;0.0004
vont;21;0.0003
considéra;6;0.0001
larmes;6;0.0001
avons;45;0.0007
voulue;6;0.0001
entré;6;0.0001
charmante;8;0.0001
saint-malo;40;0.0007
résistance;6;0.0001
genoux;10;0.0002
plancher;6;0.0001
trouver;21;0.0003
curieux;7;0.0001
lois;7;0.0001
poussée;6;0.0001
voici;31;0.0005
là;393;0.0064
petits;23;0.0004
voyait;83;0.0014
cerveau;9;0.0001
civilisation;13;0.0002
poteau;6;0.0001
demande;11;0.0002
sommes;18;0.0003
succès;17;0.0003
reçu;6;0.0001
profonde;17;0.0003
rappeler;6;0.0001
calme;25;0.0004
centre;22;0.0004
redoutable;24;0.0004
corde;44;0.0007
durande;195;0.0032
tirer;16;0.0003
indiquait;8;0.0001
sauter;6;0.0001
quelque;14;0.0002
gauche;39;0.0006
surface;13;0.0002
résulte;6;0.0001
contrebandier;6;0.0001
profondeur;9;0.0001
construite;6;0.0001
autrefois;13;0.0002
complète;8;0.0001
cercle;10;0.0002
abord;33;0.0005
sept;28;0.0005
manœuvres;7;0.0001
semaines;7;0.0001
ânes;6;0.0001
est;1761;0.0288
songes;7;0.0001
passagers;16;0.0003
riche;24;0.0004
union;6;0.0001
épais;7;0.0001
prennent;6;0.0001
rade;14;0.0002
pipe;18;0.0003
avance;15;0.0002
voilà;51;0.0008
soleil;63;0.001
appelons;6;0.0001
fièvre;12;0.0002
soyez;6;0.0001
rudes;7;0.0001
semblent;10;0.0002
tendre;7;0.0001
déjà;47;0.0008
approcher;9;0.0001
autres;95;0.0016
ajouta;16;0.0003
venu;24;0.0004
seigneur;13;0.0002
demandait;10;0.0002
village;6;0.0001
gros;48;0.0008
rue;74;0.0012
inutile;6;0.0001
marque;9;0.0001
vitesse;8;0.0001
maison;126;0.0021
moments;12;0.0002
mine;8;0.0001
cornet;7;0.0001
silence;36;0.0006
mains;53;0.0009
figurait;6;0.0001
curiosité;11;0.0002
battait;6;0.0001
sortes;22;0.0004
voyez;10;0.0002
fut;107;0.0017
sang;13;0.0002
mademoiselle;10;0.0002
rayon;10;0.0002
ignorance;9;0.0001
amour;20;0.0003
vide;25;0.0004
ancien;17;0.0003
ouvrit;19;0.0003
chapeau;10;0.0002
liquide;9;0.0001
poutre;9;0.0001
arrive;20;0.0003
allé;16;0.0003
attendait;9;0.0001
sont;278;0.0045
pensif;12;0.0002
villages;6;0.0001
amis;10;0.0002
grande;99;0.0016
puits;25;0.0004
poings;10;0.0002
commencement;16;0.0003
crabe;14;0.0002
fatalité;6;0.0001
ailleurs;48;0.0008
coin;32;0.0005
tourne;10;0.0002
bâtiment;10;0.0002
ventre;13;0.0002
uns;12;0.0002
onze;9;0.0001
poids;11;0.0002
hideux;9;0.0001
commandement;7;0.0001
montait;22;0.0004
lieux;11;0.0002
êtes;47;0.0008
apparence;12;0.0002
ferait;8;0.0001
demeure;6;0.0001
neige;18;0.0003
prendre;42;0.0007
très;141;0.0023
passa;25;0.0004
telle;40;0.0007
si;15;0.0002
cris;10;0.0002
trou;29;0.0005
arrêter;10;0.0002
plutôt;31;0.0005
sloop;11;0.0002
vicomte;6;0.0001
faite;29;0.0005
éclairs;14;0.0002
crainte;6;0.0001
jeter;14;0.0002
recoin;6;0.0001
bleus;6;0.0001
particulièrement;17;0.0003
donc;40;0.0007
harmonie;9;0.0001
barques;11;0.0002
souvient;10;0.0002
voyage;14;0.0002
trompe;7;0.0001
jetait;9;0.0001
rend;6;0.0001
inverse;14;0.0002
extrémités;13;0.0002
discrétion;6;0.0001
rentrée;8;0.0001
