mot;occurrence;frequence
reconnaître;36;0.0009
éveiller;12;0.0003
confusion;18;0.0005
intérieure;7;0.0002
cultiver;8;0.0002
début;10;0.0003
apprêter;7;0.0002
proie;13;0.0003
salle;7;0.0002
attention;13;0.0003
animal;6;0.0002
parfaire;8;0.0002
couvrir;12;0.0003
torrent;16;0.0004
demain;15;0.0004
besoin;44;0.0011
songe;9;0.0002
naissant;11;0.0003
noyer;15;0.0004
visite;34;0.0009
pose;7;0.0002
employer;11;0.0003
partir;32;0.0008
aider;15;0.0004
promettre;18;0.0005
frémir;10;0.0003
éclairer;14;0.0004
état;22;0.0006
céleste;11;0.0003
animer;14;0.0004
froid;14;0.0004
r;20;0.0005
ciel;65;0.0017
manque;7;0.0002
étendue;6;0.0002
jaloux;11;0.0003
confiance;13;0.0003
empêcher;11;0.0003
noir;14;0.0004
goûter;7;0.0002
adolescent;7;0.0002
papier;6;0.0002
mesurer;6;0.0002
beaucoup;56;0.0014
pareil;17;0.0004
loin;67;0.0017
désirer;27;0.0007
sage;19;0.0005
douleur;49;0.0013
natal;7;0.0002
trembler;8;0.0002
mettre;77;0.002
subtil;10;0.0003
expiation;6;0.0002
vouer;7;0.0002
bibliothèque;8;0.0002
ombre;47;0.0012
succéder;18;0.0005
agréable;12;0.0003
matinée;9;0.0002
colère;27;0.0007
rentraire;7;0.0002
distance;11;0.0003
partie;23;0.0006
volonté;34;0.0009
murmurer;7;0.0002
salut;14;0.0004
doucement;15;0.0004
éviter;19;0.0005
entrevoir;21;0.0005
calmer;6;0.0002
billet;8;0.0002
île;10;0.0003
mur;10;0.0003
milieu;57;0.0015
parti;8;0.0002
ministère;7;0.0002
rompre;37;0.001
étrange;17;0.0004
contraindre;6;0.0002
massif;6;0.0002
naïf;11;0.0003
revoir;29;0.0007
séparation;6;0.0002
lac;12;0.0003
possession;7;0.0002
assaillir;6;0.0002
expirer;10;0.0003
bise;6;0.0002
musique;6;0.0002
flotter;6;0.0002
cheveu;10;0.0003
dominer;9;0.0002
perfide;13;0.0003
préférer;9;0.0002
terminer;6;0.0002
sourire;40;0.001
confession;10;0.0003
aimé;6;0.0002
mûrir;6;0.0002
coutume;9;0.0002
valoir;7;0.0002
militaire;12;0.0003
chéri;8;0.0002
libre;20;0.0005
unique;24;0.0006
éprouver;23;0.0006
humain;66;0.0017
tôt;16;0.0004
flamme;8;0.0002
haleine;8;0.0002
survenir;7;0.0002
fût;16;0.0004
augmenter;9;0.0002
dur;19;0.0005
haleter;6;0.0002
faire;242;0.0063
travers;62;0.0016
mère;67;0.0017
amitié;31;0.0008
permettre;32;0.0008
plaisir;46;0.0012
personnage;17;0.0004
manquer;28;0.0007
aller;149;0.0038
excellent;11;0.0003
confidence;6;0.0002
bouche;17;0.0004
ténèbre;6;0.0002
vaisseau;6;0.0002
ressembler;16;0.0004
irriter;6;0.0002
dévorer;8;0.0002
garde;22;0.0006
sombre;19;0.0005
préparer;17;0.0004
visiter;18;0.0005
jugement;17;0.0004
mêler;42;0.0011
sensuel;6;0.0002
précédente;9;0.0002
caresser;6;0.0002
intelligence;18;0.0005
deviner;11;0.0003
entretenir;27;0.0007
blancheur;8;0.0002
langage;10;0.0003
ruine;17;0.0004
vertu;37;0.001
aride;9;0.0002
degré;29;0.0007
querelle;6;0.0002
intimité;6;0.0002
remarquer;16;0.0004
geste;13;0.0003
abbé;18;0.0005
ingrat;7;0.0002
inépuisable;7;0.0002
fin;63;0.0016
chose;140;0.0036
fixer;13;0.0003
