mot;occurrence;frequence
étranger;8;0.0003
épouser;29;0.0012
pleurer;24;0.001
chambre;33;0.0013
séduire;11;0.0004
phrase;6;0.0002
cherche;7;0.0003
président;7;0.0003
recommencer;10;0.0004
côte;15;0.0006
aussitôt;43;0.0018
remuer;20;0.0008
rapprocher;7;0.0003
convaincre;15;0.0006
aîné;21;0.0009
diriger;7;0.0003
subir;6;0.0002
inquiétude;8;0.0003
exaspérer;7;0.0003
salon;17;0.0007
million;8;0.0003
battre;19;0.0008
rendre;25;0.001
sauver;13;0.0005
maître;17;0.0007
reprendre;56;0.0023
vent;9;0.0004
ensuite;7;0.0003
fortune;21;0.0009
entend;6;0.0002
beau;33;0.0013
exprimer;6;0.0002
frère;35;0.0014
cour;12;0.0005
reprit;20;0.0008
affaire;41;0.0017
fixe;7;0.0003
couvert;11;0.0004
annoncer;25;0.001
souffrir;25;0.001
air;99;0.004
face;36;0.0015
banquier;30;0.0012
étoile;7;0.0003
spécial;7;0.0003
conversation;7;0.0003
gamin;8;0.0003
souffrance;14;0.0006
ordinaire;9;0.0004
terme;7;0.0003
cabinet;7;0.0003
heureux;21;0.0009
notaire;13;0.0005
soutenir;10;0.0004
note;9;0.0004
plaisanter;8;0.0003
sentier;8;0.0003
domestique;10;0.0004
incliner;13;0.0005
condition;9;0.0004
chef;7;0.0003
rêve;8;0.0003
espérance;10;0.0004
surprendre;14;0.0006
client;18;0.0007
peau;13;0.0005
ami;45;0.0018
toilette;6;0.0002
eau;131;0.0054
voir;214;0.0088
entrer;51;0.0021
frapper;16;0.0007
revenir;55;0.0022
malade;52;0.0021
sentiment;6;0.0002
dent;9;0.0004
accident;8;0.0003
adorer;10;0.0004
source;63;0.0026
forcer;9;0.0004
marchand;10;0.0004
verser;7;0.0003
parc;20;0.0008
écoute;6;0.0002
trait;7;0.0003
grand;180;0.0074
signer;6;0.0002
suite;38;0.0016
famille;29;0.0012
devenir;61;0.0025
naître;18;0.0007
administration;7;0.0003
quart;7;0.0003
poudre;8;0.0003
recevoir;19;0.0008
vraie;6;0.0002
nom;34;0.0014
suffoquer;6;0.0002
coquetterie;9;0.0004
quitter;17;0.0007
élan;12;0.0005
exciter;7;0.0003
sentir;97;0.004
cher;86;0.0035
petru;8;0.0003
bois;39;0.0016
asseoir;75;0.0031
accomplir;6;0.0002
bientôt;20;0.0008
essayer;11;0.0004
familier;9;0.0004
monsieur;133;0.0054
assiette;6;0.0002
coiffé;8;0.0003
au-dessus;15;0.0006
connaître;57;0.0023
plaire;27;0.0011
beau-père;9;0.0004
odeur;13;0.0005
raisonnable;6;0.0002
inattendu;7;0.0003
conscience;6;0.0002
pluie;6;0.0002
vouloir;141;0.0058
cheminée;6;0.0002
faux;6;0.0002
existence;10;0.0004
indiquer;10;0.0004
amuser;19;0.0008
mm;9;0.0004
oreiller;7;0.0003
prêter;13;0.0005
année;17;0.0007
soigner;14;0.0006
carte;8;0.0003
